Index,id,member_id,loan_amnt,grade,sub_grade,home_ownership,annual_inc,verification_status,issue_d,loan_status,addr_state,int_rate
31760,870140,1084132,7000,A,A4,RENT,55000,Not Verified,01-09-2011,Charged Off,CA,7.49%
31761,870158,1084157,16100,E,E2,MORTGAGE,65000,Verified,01-09-2011,Current,OH,18.39%
31762,870162,1081883,1250,A,A1,OWN,70000,Not Verified,01-09-2011,Fully Paid,AL,5.42%
31763,870177,1084091,13600,B,B3,OWN,53400,Source Verified,01-09-2011,Fully Paid,PA,10.99%
31764,870271,1084187,12200,B,B3,RENT,64000,Source Verified,01-09-2011,Charged Off,NJ,10.99%
31765,870288,1084202,2200,B,B5,OWN,40000,Source Verified,01-09-2011,Fully Paid,NY,11.99%
31766,870332,1084305,7000,A,A4,MORTGAGE,45000,Verified,01-09-2011,Charged Off,CA,7.49%
31767,870380,1084337,6000,A,A4,OWN,29553,Not Verified,01-09-2011,Fully Paid,NY,7.49%
31768,870390,1084347,20000,A,A2,OWN,153936,Verified,01-09-2011,Fully Paid,DE,6.62%
31769,870391,1084348,30000,A,A4,MORTGAGE,125004,Verified,01-09-2011,Fully Paid,NC,7.90%
31770,870433,1084412,5400,B,B2,MORTGAGE,33360,Not Verified,01-09-2011,Current,KS,10.59%
31771,870435,1084464,8000,C,C1,MORTGAGE,75000,Verified,01-09-2011,Fully Paid,CA,12.99%
31772,870504,1084513,2800,A,A4,RENT,40000,Not Verified,01-09-2011,Fully Paid,NC,7.49%
31773,870510,1084519,10000,D,D1,MORTGAGE,135000,Not Verified,01-09-2011,Fully Paid,NJ,15.62%
31774,870540,1084573,12000,A,A2,RENT,70000,Not Verified,01-09-2011,Fully Paid,FL,5.99%
31775,870569,1084528,6000,B,B3,MORTGAGE,33600,Not Verified,01-09-2011,Fully Paid,CA,10.99%
31776,870573,1084532,11200,C,C1,RENT,63000,Not Verified,01-09-2011,Fully Paid,NY,12.99%
31777,870601,1084615,4350,A,A2,OWN,31200,Not Verified,01-09-2011,Fully Paid,CA,5.99%
31778,870603,1084617,4000,C,C5,RENT,28000,Not Verified,01-09-2011,Fully Paid,IL,15.23%
31779,870610,1084624,10000,C,C1,OWN,34800,Not Verified,01-09-2011,Charged Off,NY,12.99%
31780,870636,1084672,28000,B,B4,MORTGAGE,91000,Verified,01-09-2011,Current,CA,11.49%
31781,870653,1084690,8000,B,B1,MORTGAGE,40000,Verified,01-09-2011,Fully Paid,PA,9.99%
31782,870661,1084698,5000,B,B2,RENT,72000,Verified,01-09-2011,Fully Paid,NM,10.59%
31783,870692,1084661,6500,B,B1,MORTGAGE,26010,Source Verified,01-09-2011,Fully Paid,NC,9.99%
31784,870699,1084718,15000,B,B4,MORTGAGE,37000,Not Verified,01-09-2011,Charged Off,WI,11.49%
31785,870703,1084722,4400,B,B2,MORTGAGE,55000,Verified,01-09-2011,Fully Paid,WA,10.59%
31786,870710,1084730,2200,B,B4,MORTGAGE,18000,Not Verified,01-09-2011,Charged Off,AZ,11.49%
31787,870741,1084817,12000,A,A4,MORTGAGE,55000,Source Verified,01-09-2011,Fully Paid,CT,7.49%
31788,870750,1084827,2000,A,A4,RENT,55000,Not Verified,01-09-2011,Fully Paid,CA,7.49%
31789,870756,1084832,4000,A,A4,RENT,57000,Verified,01-09-2011,Fully Paid,FL,7.49%
31790,870773,1084712,28000,E,E3,RENT,92000,Verified,01-09-2011,Fully Paid,FL,18.79%
31791,870796,1084788,6000,A,A4,MORTGAGE,65000,Not Verified,01-09-2011,Fully Paid,OK,7.49%
31792,870800,1084791,12000,A,A1,RENT,65000,Source Verified,01-09-2011,Fully Paid,WA,5.42%
31793,870820,1084848,6600,D,D4,RENT,24000,Source Verified,01-09-2011,Fully Paid,NV,16.89%
31794,870854,1084935,20000,E,E1,MORTGAGE,56500,Verified,01-09-2011,Charged Off,WA,17.99%
31795,870884,1084880,12000,D,D2,RENT,69000,Verified,01-09-2011,Fully Paid,FL,15.99%
31796,870911,1084911,5000,A,A1,RENT,54590,Not Verified,01-10-2011,Fully Paid,NY,6.03%
31797,870959,1085064,12000,D,D2,RENT,83004,Verified,01-09-2011,Fully Paid,NM,15.99%
31798,871008,1085045,16000,A,A4,RENT,61200,Not Verified,01-09-2011,Fully Paid,CA,7.49%
31799,871021,1085079,4000,A,A2,RENT,30000,Source Verified,01-09-2011,Fully Paid,CO,5.99%
31800,871062,1085049,13400,B,B1,RENT,38000,Not Verified,01-09-2011,Fully Paid,NY,9.99%
31801,871130,1085194,4200,B,B5,MORTGAGE,29000,Not Verified,01-09-2011,Fully Paid,FL,11.99%
31802,871152,1085269,15000,B,B4,RENT,65000,Not Verified,01-09-2011,Fully Paid,CA,12.42%
31803,871158,1085275,10000,D,D3,OWN,72280,Source Verified,01-09-2011,Charged Off,FL,16.49%
31804,871175,1085222,12800,B,B1,MORTGAGE,83820,Not Verified,01-09-2011,Fully Paid,RI,9.99%
31805,871193,1085240,35000,F,F1,RENT,150000,Source Verified,01-09-2011,Charged Off,NY,20.25%
31806,871205,1085253,6000,A,A2,RENT,29000,Not Verified,01-09-2011,Fully Paid,NY,5.99%
31807,871213,1085280,11000,A,A5,OWN,27852,Source Verified,01-09-2011,Charged Off,KS,8.49%
31808,871228,1085299,19200,G,G3,RENT,80000,Source Verified,01-09-2011,Charged Off,IL,22.85%
31809,871230,1085301,14000,C,C1,RENT,45000,Not Verified,01-09-2011,Charged Off,NY,12.99%
31810,871234,1085306,8000,A,A5,RENT,48000,Source Verified,01-09-2011,Fully Paid,OH,8.49%
31811,871242,1085364,12000,B,B3,MORTGAGE,156000,Source Verified,01-09-2011,Current,TX,10.99%
31812,871263,1085262,3625,A,A5,OWN,19000,Not Verified,01-09-2011,Fully Paid,NY,8.49%
31813,871278,1085327,16000,C,C1,RENT,105000,Not Verified,01-09-2011,Current,MA,12.99%
31814,871287,1085339,5000,B,B1,RENT,45000,Not Verified,01-09-2011,Charged Off,CA,9.99%
31815,871288,1085340,5000,C,C4,RENT,32000,Not Verified,01-09-2011,Fully Paid,NC,14.79%
31816,871319,1085394,3600,C,C4,RENT,64668,Not Verified,01-09-2011,Charged Off,DE,14.79%
31817,871322,1085397,8000,A,A2,MORTGAGE,88000,Not Verified,01-09-2011,Fully Paid,CO,5.99%
31818,871365,1085422,2800,A,A5,MORTGAGE,110000,Source Verified,01-09-2011,Fully Paid,NY,8.49%
31819,871372,1085429,8500,C,C1,RENT,52968,Verified,01-09-2011,Charged Off,TX,12.99%
31820,871396,1066312,35000,C,C1,MORTGAGE,125000,Verified,01-09-2011,Fully Paid,MD,12.99%
31821,871418,1085496,12000,D,D5,MORTGAGE,65340,Source Verified,01-09-2011,Fully Paid,OR,17.49%
31822,871420,1085499,15000,B,B2,MORTGAGE,100000,Verified,01-09-2011,Fully Paid,NH,10.59%
31823,871431,1085509,10500,B,B1,MORTGAGE,63400,Source Verified,01-09-2011,Fully Paid,WI,9.99%
31824,871467,1085532,12000,D,D4,MORTGAGE,105000,Source Verified,01-09-2011,Charged Off,WA,16.89%
31825,871472,1085533,15000,D,D3,OWN,60000,Source Verified,01-09-2011,Fully Paid,VA,16.49%
31826,871478,1085548,2000,B,B1,MORTGAGE,126000,Not Verified,01-09-2011,Fully Paid,PA,9.99%
31827,871479,1085549,7000,B,B5,RENT,40000,Not Verified,01-09-2011,Fully Paid,CT,11.99%
31828,871489,1085559,15000,A,A1,MORTGAGE,62000,Source Verified,01-10-2011,Fully Paid,FL,6.03%
31829,871527,1085611,3300,A,A3,RENT,40000,Not Verified,01-09-2011,Fully Paid,IL,6.99%
31830,871532,1085668,3150,D,D1,RENT,72000,Not Verified,01-09-2011,Fully Paid,CA,15.62%
31831,871578,1085654,6000,C,C5,MORTGAGE,56000,Not Verified,01-09-2011,Fully Paid,OH,15.23%
31832,871592,1085720,10000,A,A2,MORTGAGE,105000,Not Verified,01-09-2011,Fully Paid,CA,5.99%
31833,871613,1085704,17000,C,C4,MORTGAGE,100000,Verified,01-09-2011,Fully Paid,WI,14.79%
31834,871626,1085771,12000,A,A3,OWN,66500,Not Verified,01-09-2011,Fully Paid,IL,6.99%
31835,871639,1083144,14075,C,C3,MORTGAGE,65000,Verified,01-09-2011,Charged Off,CT,13.99%
31836,871642,1085788,6300,B,B4,MORTGAGE,55000,Not Verified,01-09-2011,Fully Paid,GA,11.49%
31837,871677,1085757,15075,B,B3,MORTGAGE,54000,Verified,01-09-2011,Current,TX,10.99%
31838,871679,1085760,8000,C,C2,RENT,50000,Source Verified,01-09-2011,Charged Off,TX,13.49%
31839,871683,1085815,2900,B,B4,RENT,63996,Not Verified,01-09-2011,Fully Paid,NC,11.49%
31840,871686,1085818,20500,A,A4,RENT,50000,Source Verified,01-09-2011,Fully Paid,NC,7.49%
31841,871693,1080285,8500,A,A1,MORTGAGE,120000,Source Verified,01-09-2011,Fully Paid,MA,5.42%
31842,871718,1085871,8000,C,C1,RENT,71000,Not Verified,01-09-2011,Fully Paid,NY,13.49%
31843,871731,1085884,12000,D,D2,MORTGAGE,74000,Not Verified,01-09-2011,Current,TX,15.99%
31844,871812,1085913,31000,C,C3,MORTGAGE,43200,Source Verified,01-09-2011,Charged Off,KY,13.99%
31845,871846,1085952,14000,A,A2,OWN,180000,Source Verified,01-09-2011,Fully Paid,CA,5.99%
31846,871855,1085962,24000,A,A2,MORTGAGE,107000,Verified,01-09-2011,Fully Paid,CA,5.99%
31847,871859,1086018,6000,A,A1,MORTGAGE,52800,Source Verified,01-09-2011,Charged Off,VA,5.42%
31848,871862,1085963,16000,C,C1,RENT,60000,Verified,01-10-2011,Fully Paid,NY,13.49%
31849,871878,1085981,16000,B,B2,MORTGAGE,61000,Not Verified,01-09-2011,Fully Paid,NY,10.59%
31850,871883,1085988,14400,B,B3,MORTGAGE,70000,Not Verified,01-09-2011,Charged Off,AZ,10.99%
31851,871886,1085991,7200,E,E2,MORTGAGE,60000,Source Verified,01-09-2011,Current,NY,18.39%
31852,871889,1085995,1500,E,E3,RENT,24000,Not Verified,01-09-2011,Fully Paid,CA,18.79%
31853,871927,1086085,6000,C,C4,MORTGAGE,35000,Source Verified,01-09-2011,Fully Paid,CA,14.79%
31854,871941,1086105,20000,B,B5,MORTGAGE,57000,Verified,01-09-2011,Current,FL,11.99%
31855,871956,1086179,4200,A,A4,RENT,23520,Source Verified,01-09-2011,Fully Paid,FL,7.49%
31856,871974,1086035,14000,B,B2,MORTGAGE,82000,Source Verified,01-09-2011,Current,LA,10.59%
31857,871979,1086041,10000,A,A2,MORTGAGE,144000,Verified,01-09-2011,Fully Paid,OH,5.99%
31858,872020,1086137,16000,E,E5,RENT,136500,Verified,01-09-2011,Fully Paid,CA,19.69%
31859,872031,1086148,25000,B,B4,RENT,117000,Verified,01-09-2011,Fully Paid,CA,11.49%
31860,872057,1086228,7200,B,B3,OWN,30000,Verified,01-09-2011,Fully Paid,FL,10.99%
31861,872113,1086235,30000,D,D2,MORTGAGE,80000,Source Verified,01-09-2011,Current,CA,15.99%
31862,872153,1086331,1000,B,B1,MORTGAGE,36000,Not Verified,01-09-2011,Fully Paid,FL,9.99%
31863,872160,1086339,25000,B,B4,MORTGAGE,73703,Verified,01-09-2011,Fully Paid,GA,11.49%
31864,872182,1086364,5000,B,B2,RENT,90000,Source Verified,01-09-2011,Fully Paid,TX,10.59%
31865,872184,1086366,8000,B,B4,MORTGAGE,105600,Not Verified,01-09-2011,Fully Paid,MA,11.49%
31866,872230,1086414,12000,A,A1,RENT,46000,Source Verified,01-09-2011,Fully Paid,NY,5.42%
31867,872233,1086417,4950,C,C2,MORTGAGE,48000,Verified,01-09-2011,Fully Paid,CT,13.49%
31868,872250,1086434,11200,C,C4,MORTGAGE,91200,Source Verified,01-09-2011,Charged Off,CA,14.79%
31869,872260,1086445,7000,B,B3,OWN,27000,Not Verified,01-09-2011,Fully Paid,SC,10.99%
31870,872275,1086464,17500,D,D3,OWN,35280,Source Verified,01-09-2011,Charged Off,CA,16.49%
31871,872282,1086471,13675,B,B3,MORTGAGE,60000,Verified,01-09-2011,Current,OH,11.71%
31872,872334,1086519,15000,B,B4,RENT,30000,Verified,01-09-2011,Charged Off,FL,12.42%
31873,872341,1086528,35000,C,C1,MORTGAGE,74004,Verified,01-09-2011,Charged Off,MN,12.99%
31874,872357,1086545,9000,C,C2,RENT,90000,Not Verified,01-09-2011,Fully Paid,FL,13.49%
31875,872386,1086579,10000,B,B3,MORTGAGE,60000,Not Verified,01-09-2011,Fully Paid,WI,10.99%
31876,872393,1086586,21000,E,E3,MORTGAGE,160000,Verified,01-09-2011,Fully Paid,AZ,18.79%
31877,872394,1086587,15000,A,A4,OWN,66000,Verified,01-09-2011,Fully Paid,WI,7.49%
31878,872396,1086589,5500,C,C3,RENT,24000,Not Verified,01-09-2011,Fully Paid,NV,13.99%
31879,872447,1086643,7000,B,B1,MORTGAGE,69600,Not Verified,01-09-2011,Fully Paid,OK,9.99%
31880,872482,1086681,14000,C,C1,MORTGAGE,66996,Verified,01-09-2011,Fully Paid,AZ,12.99%
31881,872487,1086686,20000,B,B3,MORTGAGE,162000,Verified,01-09-2011,Fully Paid,CA,10.99%
31882,872488,1086688,15000,A,A4,RENT,92500,Not Verified,01-09-2011,Fully Paid,CA,7.49%
31883,872504,1086704,13000,A,A4,MORTGAGE,80004,Not Verified,01-09-2011,Current,CA,7.49%
31884,872526,1086724,2200,D,D2,RENT,45500,Source Verified,01-09-2011,Fully Paid,NY,15.99%
31885,872530,1086728,13200,D,D3,RENT,57600,Source Verified,01-09-2011,Fully Paid,CA,16.49%
31886,872587,1086790,6075,A,A5,MORTGAGE,28800,Source Verified,01-09-2011,Fully Paid,TX,8.49%
31887,872605,1086810,13200,C,C4,MORTGAGE,95400,Verified,01-09-2011,Fully Paid,TX,14.79%
31888,872616,1086818,32000,A,A4,MORTGAGE,170000,Source Verified,01-09-2011,Fully Paid,TX,7.49%
31889,872619,1086822,3500,C,C1,RENT,38400,Not Verified,01-09-2011,Fully Paid,CO,12.99%
31890,872627,1086827,10000,A,A2,RENT,78000,Verified,01-09-2011,Fully Paid,MD,5.99%
31891,872651,1086857,7950,D,D1,RENT,41000,Verified,01-09-2011,Fully Paid,MO,15.62%
31892,872659,1086915,6800,B,B5,RENT,55001,Verified,01-09-2011,Fully Paid,CA,11.99%
31893,872669,1086877,15000,E,E1,MORTGAGE,132540,Source Verified,01-10-2011,Fully Paid,VA,18.64%
31894,872700,1086911,1000,B,B5,MORTGAGE,56196,Verified,01-09-2011,Current,HI,11.99%
31895,872714,1086920,10800,E,E3,OWN,65000,Source Verified,01-09-2011,Fully Paid,MT,19.42%
31896,872722,1086928,22000,D,D3,MORTGAGE,114000,Verified,01-09-2011,Fully Paid,TX,17.27%
31897,872736,1086945,35000,E,E4,MORTGAGE,125000,Verified,01-09-2011,Fully Paid,NY,19.29%
31898,872762,1086974,1000,A,A1,MORTGAGE,80400,Not Verified,01-09-2011,Fully Paid,CA,5.42%
31899,872768,1086980,3900,C,C4,RENT,20400,Not Verified,01-09-2011,Fully Paid,FL,14.79%
31900,872787,1087000,18000,B,B3,MORTGAGE,43000,Not Verified,01-09-2011,Fully Paid,NC,10.99%
31901,872789,1087002,12800,B,B2,RENT,60000,Source Verified,01-09-2011,Fully Paid,FL,10.59%
31902,872797,1087011,9000,B,B1,MORTGAGE,146760,Verified,01-09-2011,Fully Paid,TX,9.99%
31903,872798,1087063,13600,B,B5,MORTGAGE,121000,Verified,01-09-2011,Fully Paid,WA,11.99%
31904,872814,1087025,5375,B,B3,RENT,24000,Not Verified,01-09-2011,Fully Paid,CA,10.99%
31905,872854,1087169,11325,B,B5,RENT,36000,Verified,01-09-2011,Fully Paid,NJ,12.69%
31906,872859,1087176,3550,B,B4,RENT,10200,Verified,01-09-2011,Charged Off,CA,11.49%
31907,872908,1087134,7000,A,A4,MORTGAGE,60000,Not Verified,01-09-2011,Fully Paid,CA,7.49%
31908,872910,1087137,12000,B,B4,RENT,52000,Source Verified,01-12-2011,Fully Paid,NJ,12.42%
31909,872924,1087151,13000,A,A1,MORTGAGE,70000,Not Verified,01-09-2011,Fully Paid,LA,5.42%
31910,872939,1087219,2200,C,C2,OWN,80000,Verified,01-09-2011,Fully Paid,WA,13.49%
31911,872953,1087235,14400,B,B5,MORTGAGE,160000,Verified,01-09-2011,Fully Paid,CT,11.99%
31912,872955,1087237,3000,A,A4,MORTGAGE,32400,Source Verified,01-09-2011,Fully Paid,TX,7.49%
31913,872959,1087242,7650,E,E4,RENT,39000,Not Verified,01-09-2011,Charged Off,AK,19.29%
31914,872960,1087243,15000,C,C1,RENT,48500,Source Verified,01-09-2011,Fully Paid,VA,12.99%
31915,872961,1087244,16800,D,D3,MORTGAGE,85000,Verified,01-09-2011,Fully Paid,GA,16.49%
31916,872985,1087204,7525,B,B4,RENT,50000,Verified,01-09-2011,Fully Paid,NY,11.49%
31917,872987,1087207,21250,D,D3,MORTGAGE,64500,Verified,01-09-2011,Fully Paid,PA,16.49%
31918,872990,1087210,13150,B,B3,MORTGAGE,35000,Not Verified,01-09-2011,Fully Paid,MI,10.99%
31919,873017,1087250,10000,D,D1,RENT,65000,Not Verified,01-09-2011,Fully Paid,TX,15.62%
31920,873050,1087338,20000,C,C1,RENT,65000,Source Verified,01-09-2011,Fully Paid,WA,13.49%
31921,873144,1087435,10000,B,B5,RENT,83000,Source Verified,01-09-2011,Fully Paid,NY,11.99%
31922,873167,1087405,28000,B,B5,MORTGAGE,73000,Verified,01-09-2011,Current,NC,11.99%
31923,873211,1087506,13000,B,B4,RENT,36000,Verified,01-09-2011,Fully Paid,AZ,11.49%
31924,873219,1087461,32400,C,C1,MORTGAGE,150000,Source Verified,01-09-2011,Fully Paid,CA,12.99%
31925,873223,1087516,30000,F,F2,MORTGAGE,85000,Verified,01-09-2011,Fully Paid,CT,20.62%
31926,873244,1087539,25000,B,B5,RENT,60000,Verified,01-09-2011,Fully Paid,MN,11.99%
31927,873299,1087599,2000,A,A1,MORTGAGE,35000,Not Verified,01-09-2011,Fully Paid,WV,5.42%
31928,873309,1087609,10000,B,B1,MORTGAGE,85000,Not Verified,01-09-2011,Fully Paid,NC,9.99%
31929,873315,1087561,14400,C,C2,MORTGAGE,100000,Verified,01-09-2011,Fully Paid,NJ,13.49%
31930,873341,1087638,14000,B,B3,MORTGAGE,104000,Verified,01-09-2011,Fully Paid,KS,10.99%
31931,873422,1087722,3500,D,D1,RENT,62400,Not Verified,01-09-2011,Fully Paid,HI,15.62%
31932,873431,1087731,3300,A,A2,MORTGAGE,30000,Verified,01-09-2011,Fully Paid,NC,5.99%
31933,873468,1087769,12600,D,D2,MORTGAGE,42000,Source Verified,01-09-2011,Charged Off,CO,15.99%
31934,873510,1087865,7000,B,B1,OWN,28000,Not Verified,01-09-2011,Fully Paid,CA,9.99%
31935,873525,1087831,12000,B,B5,MORTGAGE,78000,Verified,01-10-2011,Fully Paid,AR,12.69%
31936,873529,1087835,1300,A,A1,MORTGAGE,24000,Not Verified,01-09-2011,Fully Paid,NY,5.42%
31937,873560,1087924,6000,B,B4,RENT,50000,Not Verified,01-09-2011,Fully Paid,FL,11.49%
31938,873570,1087871,10200,D,D2,RENT,170000,Verified,01-09-2011,Fully Paid,CA,15.99%
31939,873624,1087946,10000,A,A2,RENT,40000,Source Verified,01-09-2011,Charged Off,OH,6.62%
31940,873646,1088074,19000,B,B1,MORTGAGE,114000,Verified,01-09-2011,Fully Paid,WA,9.99%
31941,873728,1088056,16500,A,A1,MORTGAGE,130000,Source Verified,01-09-2011,Fully Paid,NY,5.42%
31942,873784,1088163,4500,A,A5,RENT,26000,Not Verified,01-09-2011,Charged Off,TX,8.49%
31943,873817,1088148,20000,B,B5,MORTGAGE,175000,Verified,01-10-2011,Current,CA,12.69%
31944,873865,1088200,4000,D,D2,MORTGAGE,51684,Source Verified,01-09-2011,Fully Paid,TX,15.99%
31945,873874,1088209,10000,D,D1,RENT,115000,Not Verified,01-09-2011,Fully Paid,CA,15.62%
31946,873898,1088288,12000,C,C1,RENT,115000,Verified,01-09-2011,Fully Paid,CA,12.99%
31947,873910,1088300,15000,A,A4,RENT,62000,Verified,01-10-2011,Fully Paid,CA,7.90%
31948,873919,1088254,12000,B,B5,RENT,70000,Source Verified,01-09-2011,Fully Paid,NJ,11.99%
31949,873939,1088327,1500,A,A1,MORTGAGE,98400,Source Verified,01-09-2011,Fully Paid,PA,5.42%
31950,873940,1088328,15000,B,B2,RENT,65000,Not Verified,01-09-2011,Fully Paid,AL,10.59%
31951,873946,1088334,10200,B,B2,MORTGAGE,38000,Verified,01-09-2011,Fully Paid,KS,10.59%
31952,873947,1088335,18000,B,B2,MORTGAGE,92000,Verified,01-09-2011,Charged Off,CA,10.59%
31953,873949,1088337,6400,A,A5,MORTGAGE,50000,Not Verified,01-09-2011,Fully Paid,NY,8.49%
31954,873954,1088343,3600,A,A4,RENT,70000,Source Verified,01-09-2011,Charged Off,MO,7.49%
31955,874021,1088361,8000,A,A2,RENT,38000,Not Verified,01-09-2011,Charged Off,PA,5.99%
31956,874030,1088422,15000,D,D3,MORTGAGE,58000,Source Verified,01-09-2011,Fully Paid,VA,16.49%
31957,874038,1088431,6500,B,B3,MORTGAGE,55000,Verified,01-09-2011,Fully Paid,CA,10.99%
31958,874097,1088492,20000,B,B4,MORTGAGE,70000,Verified,01-09-2011,Fully Paid,OK,11.49%
31959,874121,1088517,5000,A,A1,RENT,42000,Not Verified,01-09-2011,Fully Paid,NY,5.42%
31960,874158,1088555,7000,B,B4,RENT,72000,Not Verified,01-09-2011,Fully Paid,CA,11.49%
31961,874160,1088557,24000,E,E3,MORTGAGE,120000,Verified,01-09-2011,Fully Paid,MI,18.79%
31962,874179,1088576,10000,D,D4,RENT,60000,Source Verified,01-09-2011,Fully Paid,NY,16.89%
31963,874227,1088625,20000,C,C5,MORTGAGE,140000,Verified,01-09-2011,Fully Paid,KS,15.23%
31964,874253,1088656,20000,B,B4,MORTGAGE,105000,Verified,01-09-2011,Fully Paid,AL,11.49%
31965,874275,1088683,23400,A,A4,RENT,66960,Verified,01-09-2011,Fully Paid,TX,7.49%
31966,874306,1088822,9500,A,A3,RENT,50000,Not Verified,01-09-2011,Fully Paid,OH,6.99%
31967,874308,1088825,10000,A,A5,RENT,50000,Source Verified,01-09-2011,Fully Paid,NJ,8.49%
31968,874316,1088723,7000,A,A4,MORTGAGE,73000,Not Verified,01-09-2011,Fully Paid,PA,7.49%
31969,874326,1088735,20000,F,F1,MORTGAGE,63000,Verified,01-09-2011,Fully Paid,MO,20.25%
31970,874327,1088736,8650,A,A5,RENT,60682,Verified,01-09-2011,Fully Paid,VA,8.49%
31971,874361,1088775,6000,C,C2,RENT,57000,Not Verified,01-09-2011,Fully Paid,CA,13.49%
31972,874363,1088830,12250,B,B1,RENT,28800,Verified,01-09-2011,Fully Paid,IL,9.99%
31973,874382,1088852,35000,B,B2,RENT,120000,Source Verified,01-09-2011,Fully Paid,CA,10.59%
31974,874395,1088866,19000,A,A3,MORTGAGE,48000,Verified,01-09-2011,Charged Off,MN,6.99%
31975,874404,1088877,12000,A,A2,MORTGAGE,80000,Not Verified,01-09-2011,Fully Paid,CA,5.99%
31976,874408,1088882,5000,A,A4,OWN,24000,Source Verified,01-09-2011,Fully Paid,CA,7.49%
31977,874447,1088917,5000,A,A5,MORTGAGE,120000,Source Verified,01-09-2011,Fully Paid,CA,8.49%
31978,874453,1088924,20000,A,A4,RENT,80000,Verified,01-09-2011,Fully Paid,CO,7.90%
31979,874463,1088936,35000,B,B1,MORTGAGE,130000,Verified,01-09-2011,Fully Paid,CA,9.99%
31980,874464,1088937,6400,D,D5,RENT,36504,Source Verified,01-09-2011,Charged Off,CA,17.49%
31981,874491,1088966,8875,A,A1,RENT,30000,Source Verified,01-09-2011,Fully Paid,HI,5.42%
31982,874510,1088989,24000,F,F4,MORTGAGE,125000,Verified,01-09-2011,Charged Off,NJ,21.36%
31983,874530,1089016,21000,C,C4,RENT,55000,Verified,01-09-2011,Charged Off,HI,14.79%
31984,874534,1089020,16600,D,D4,RENT,79968,Source Verified,01-09-2011,Fully Paid,NY,17.58%
31985,874537,1089026,6000,B,B1,MORTGAGE,28440,Verified,01-09-2011,Fully Paid,CA,9.99%
31986,874548,1089039,14000,B,B5,RENT,95000,Verified,01-09-2011,Fully Paid,DC,12.69%
31987,874549,1089040,1500,A,A2,RENT,45000,Not Verified,01-09-2011,Fully Paid,NC,5.99%
31988,874553,1089045,7400,B,B5,MORTGAGE,80000,Verified,01-09-2011,Fully Paid,TX,12.69%
31989,874554,1089046,29100,E,E4,MORTGAGE,45000,Verified,01-09-2011,Fully Paid,AZ,19.29%
31990,874557,1089049,11700,D,D2,MORTGAGE,80000,Verified,01-09-2011,Fully Paid,MA,16.77%
31991,874580,1089010,10000,B,B2,MORTGAGE,60000,Source Verified,01-09-2011,Fully Paid,PA,10.59%
31992,874599,1089080,35000,G,G3,MORTGAGE,125000,Verified,01-09-2011,Fully Paid,AZ,22.85%
31993,874604,1089085,15000,C,C3,MORTGAGE,120000,Not Verified,01-10-2011,Fully Paid,TX,14.65%
31994,874615,1089057,9000,B,B4,RENT,61000,Not Verified,01-09-2011,Fully Paid,MA,11.49%
31995,874631,1089124,27000,F,F1,MORTGAGE,72000,Verified,01-09-2011,Fully Paid,NY,20.25%
31996,874642,1089135,15000,B,B5,MORTGAGE,60000,Verified,01-09-2011,Charged Off,TX,11.99%
31997,874671,1089102,2300,D,D5,OWN,35000,Source Verified,01-09-2011,Charged Off,MD,17.49%
31998,874747,1089245,3000,A,A4,RENT,50000,Not Verified,01-09-2011,Charged Off,CA,7.49%
31999,874749,1089247,4500,A,A2,RENT,15600,Source Verified,01-09-2011,Fully Paid,CA,5.99%
32000,874752,1089251,12000,A,A1,OWN,50000,Source Verified,01-09-2011,Fully Paid,GA,5.42%
32001,874759,1089260,6000,A,A4,MORTGAGE,35000,Not Verified,01-09-2011,Fully Paid,TX,7.49%
32002,874774,1089205,20950,F,F3,MORTGAGE,46800,Verified,01-09-2011,Fully Paid,AR,20.99%
32003,874779,1089211,18000,A,A3,MORTGAGE,155000,Verified,01-09-2011,Fully Paid,KY,6.99%
